_id,评论内容,喜欢的菜,发布时间,用户总分,用户打分
{'$oid': '665ee6a49cd903bf76c03f8d'},第三次吃吉火了  [薄荷]环境： 比较干净  [服务铃]服务： 感觉服务员有一点爱答不理的就是加汤、拿汤勺、拿手套之类的都得自己叫，不会主动来  「寿喜锅」「极品牛肩肉」「吉火肥牛」「基围虾」「精选糕羊肉」「牛五花」「霜降牛肉」 肉类和虾都还是挺好吃的锅底也很香 小龙虾虽然不限量但是一上来就被抢光了个头也不大 「焦糖布丁」是我最喜欢的甜品奶味浓郁 感觉相比起来比我第一次来吃的时候菜品少了很多没有之前的种类丰富好像是中途店里情况有改动吧很多以前的菜品没有了但是大众点评里还有图片之类的容易误导客人 特别是套餐里写的刺身我来了三次都是没见到的 但是好的方面也有饮料都是正牌不会像别的自助餐搞一堆盗版饮料炸物和甜品味道都还挺不错 本来吉火的味道我是很喜欢的把服务提高一下把菜品优化一下的话会更好,[],2024-04-29 10:48,4.0,"{'口味': '5.0', '环境': '4.0', '服务': '3.5', '品种': '3.5'}"
{'$oid': '665ee6a49cd903bf76c03f8d'},新佳丽广场楼上有一家寿喜烧自助火锅，价格实惠所以我带着孩子去吃一次。 锅底是三合一的，可以选3种口味，一般的涮火锅食物都在冰柜里可以自己拿，肉类和寿司，甜品就需要用手机直接点了，我以为是可以干净，其实是为了控制食客别乱点，第一次下单肉应该有10盘，但最后只上了7盘，第二次下单的肉一盘都不给我送，第三次下单的肉还是跟店员说了一下才送来几盘，其实我们的食量不大，一会儿就吃饱了，感觉还有很多东西没吃到呢。,[],2024-05-12 19:15,5.0,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '665ee6ae9cd903bf76c03f8f'},豆角炒肉58元，小炒黄牛肉68，财火豆腐36。说真的，豆角炒肉58，你是打劫呢。,[],2023-07-13 14:18,,"{'口味': '1.5', '环境': '1.0', '服务': '5.0', '品种': '0.5'}"
{'$oid': '665ee6ae9cd903bf76c03f8f'},在和韵楼餐厅吃了三顿饭，顺序是：晚餐，早餐，中餐。第一顿的印象分直接跌破及格线，找不到啥亮点，兴许是黄陂天涯藐藐，地角悠悠，没请到好厨子；第二顿像打仗一样，即便幸运地找到座位也难以从容裕如，因为，还有很多人端着盘子望眼欲穿等位子呢；第三顿，终于像那么回事，菜品颜值在线，味道可圈可点，大概厨师不那么着急，慢条斯理打磨厨艺了吧，比方说，酱烧鳜鱼，青椒爆鳝丝，小炒河虾，烧土鸡，都挺好吃的。  全场笑点担当是梅菜扣肉，那一大块肉居然没切，囫囵个的上了桌，边上还配了个圆勺子，下面便是吃瓜群众坐看好戏，一个个想吃肉的拿起勺子奋勇出击，可勺子不是餐刀，转桌都要转跑了，肉还没整下来，我是看热闹不嫌事大，憋笑险些憋出内伤，沙雕新闻头版头条，这盘梅菜扣肉可以冲刺一下……  酒过三巡，清汤面收官，那个大海盆再次刷新我的惊讶值，哇哦，好多面吖，起码是平时的双倍分量，有面万事足，多加一颗星！,[],2022-06-22 10:52,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},工作日晚上去的，去的时候人都做满了，等了10分钟才入座，菜单上的品类很多，各种肉都有，我们本着不放过不错过美食的原则，每一份肉都点了一份，上菜很迅速，给桌子一下子摆的慢慢当当的，还有帅气小哥哥小姐姐帮忙烤肉，肉一上桌就能看得出都是高品质的肉，没有因为是自而糊弄人，牛五花，和牛，牛肋条，横膈膜，牛舌牛上脑等等摆盘好看，还没烤就让我等不及落筷了，烤好那真的是和朋友没有说话的时间，烤肉蘸料一蘸，生菜一包，嘴里一放，太满足了呜呜呜。聊天的时间只配在等烤肉上桌和吃饱了消化准备下一轮的时候，唯感觉差点意思的可能是饮品的种类比较少，其他都非常好，强烈推荐喜欢吃美食的朋友和日料自助爱好者来吃!当然像我这种甜品脑袋，榴莲冰淇淋我一个人就吃了三份，很赞!下次还和朋友们一起来,"['和牛坛坛香', '极上牛小排', '澳洲和牛横膈膜', '冰淇淋面包', '小鹿家招牌榴莲饼', '特级牛五花', '台湾墨鱼肠', '厚切和牛舌']",2024-05-26 23:11,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '食材': '4.5'}"
{'$oid': '665ee6e59cd903bf76c03f91'},武汉📍花见小鹿自助 我们吃的198/位，用餐限时两个小时 菜品品质是这个价格里正常的水准，上菜速度中规中矩肉类里面我觉得比较好吃的就是牛肠和牛肋条了对于酷爱牛五花的我来说小鹿的牛五花只能说一般然后就是198的限量菜品榴莲冰激凌和小龙虾小龙虾味道不错但是肉也比较紧实但是个头很小🍦中规中矩甜品种类太少再就是帮烤服务说良心话小哥烤的不错态度也还行就是话里话外都在暗示你吃完一波就先不要点了虽然作为打工人能理解吧但是还是有点小小不舒服然后就是碳火很大所以肉自己烤的话很容易糊所以会影响你自己的用餐体验而且座位来说那个炭火烧的我觉得很热烤肉小哥烤好的肉放的位置真的很尬就在他手的正下方他帮你烤你真的很难去夹总的来说体验感没有想象中和外界宣传的好算是我吃自助以来出来最早的吧只能打3个星,[],2024-05-28 11:25,4.0,"{'口味': '4.5', '环境': '4.0', '服务': '5.0', '食材': '4.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},「厚切和牛舌」觉得厚切比薄切更好吃 「跳舞小鲍鱼」很肥美，很鲜 「三文鱼」好鲜美，好肥嫩丝滑的口感 「和牛横膈膜」感觉比纯腿肉更好吃！ 「甜虾」好吃，嫩，像果冻口感，还有籽 「土豆沙拉」跟所有日料店一样，不差 「澳洲小青龙」肉特别大，感觉性价比可以（小青龙限量一人一只） 「烤大虾」烤熟了香香脆脆，很有海鲜的鲜咸味道 「澳洲雪花和牛」烤得火候掌握得好就特别好吃 「小鹿生蚝王」很大，很嫩，挤柠檬汁好吃，不爱吃蒜蓉的 「生腌黑虎虾」其实肉很鲜嫩，口感也不错，但是我不太喜欢蒜蓉剁椒一样酱汁，报吃 「蘸料」些许有点单一了 食材都挺新鲜，298/位，也觉得性价比可以，大樱桃记得一次性多点点儿 [薄荷]环境：挺好的，装修很扎实 [服务铃]服务：态度都特别好，就是烤肉的技术靠运气了，有的肉烤得更好，有的更会弄海鲜 整体体验感蛮不错，排位人多，记得早点去,"['澳洲和牛横膈膜', '厚切和牛舌', '三文鱼刺身', '甜虾']",2024-06-01 19:38,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},烤肉肉类质量都在线，全程帮烤，吃得很舒服 300的价位能吃到新鲜小青龙，不限量刺身还有生腌黑虎虾，川味三文鱼，等特色菜 饮料甜品都比较普通，当季水果是荔枝葡萄 最满意的是没有出现砍单情况，冲格局点赞 美中不足的是榴莲不是整个而是碎肉，以及最后烤的几份肉都焦了，尽管小哥的解释是羊肉得烤全熟，但这根本吃不下嘴，可能是全场最大雷电,[],2024-05-30 23:12,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '食材': '4.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},花见小鹿烧肉放题自助，在地铁6号线的苗栗路D口出来，走一段路，对面是六中致诚中学。怎么说呢，这条路要停车那真是不容易啊，堵的完全走不动的。 做活动的时候人非常多，最好早点去排第一波的队，不然排队就是2小时起步，4小时也正常。非常的恐怖。 进去要先核销套餐，套餐不同，菜品略有差异，有人帮忙烤还是挺爽的，不狂费排老半天队，就是不停的往你碗里塞肉的感觉，一会就吃饱了。想吃到2小时全凭实力。,[],2024-05-28 14:19,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},在六中对面，来的话需要早一点来，人会比较多翻台的时间比较长，需要现在前台交了押金才能进来； 肉的种类和质量还可以，牛肉种类比较丰富，横膈膜牛肠等都有，质量肯定比不上单点但也不错，小龙虾和榴莲冰淇淋是限量的，服务员可以帮忙烤肉不过稍微有点焦； 水果不错，质量挺推荐的，西瓜都是用的美都麒麟瓜，还有桑葚，饮料和甜品的种类比较少只能说刚好够用吧,['特级牛五花'],2024-04-21 12:29,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},武汉朋友推荐，我种草很久啦，作为肉食爱好者今天特意过来拔草 1.位置：位于台北一路三十中对面，位置很好找。缺点就是马路边停车不方便，建议打车或者附近找好🅿️步行过去。 2环境：整体日式装修氛围感强，座位宽敞 3.服务好:专门有小哥哥烤肉，这点太适合喜欢吃肉但是又懒得动手的宝宝们，换烤网及时 3.品种多:烤肉种类很多，有炸物各种水果甜品主食类 4.推荐菜： 肉拼盘:里面的西冷牛排品质不错加点黑胡椒酱和外面牛排没差别 榴莲冰淇淋:冰火两重天，味道不错 饮品：甜甜的米酒，不愧是最受女生喜欢的，不喝酒的我都喝了两瓶，超满足。 总结:想吃烤肉话可冲关键肉的品质都很不错服务员把握火候很到位，值得二刷,"['特级牛五花', '和牛坛坛香', '极上牛小排', '澳洲和牛横膈膜', '冰淇淋面包', '小鹿家招牌榴莲饼', '厚切和牛舌']",2024-05-06 20:41,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},[薄荷]环境: 店在苗栗路上，从地铁口出来步行不久就是了，店面外面环境还可以，很干净，进去以后地方很宽敞，卫生也不错，给人的感觉很好。 [服务铃]服务: 服务很贴心，在外面等位的时候会有小姐姐贴心的送水果和纸巾，烤肉的时候是服务员全程帮烤，只管吃就好了，而且这种点餐式的自助很节省时间，点了马上就有人送过来，送来就有人烤，我觉得很好。 「特级牛五花」牛五花吃起来比较油，感觉一份意思一下就好了，吃多了的话会比较腻。 「厚切和牛舌」牛舌口感很劲道而且很嫩，可以多来几份。 「和牛坛坛香」这个是最好吃的，肉片比较薄，也同时也有劲道的感觉，嚼起来不会太费劲。 总结一下，「和牛坛坛香」「和牛横膈膜」「极上和牛上脑」这三个从口感上来讲是最推荐吃的，而且那个榴莲冰淇淋真的不能错过，香甜软糯，冰柜里面的甜品比较一般，多点菜单上的就好了。,[],2024-05-12 16:25,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},位置离地铁站有点点远，好处是吃撑了慢悠悠散步去地铁站，来之前还担心有差评说服务不好，肉不好，但是吃了全程有服务员帮忙烤，还会根据你吃的速度来搭配的烤！我想吃小青龙就买的298的豪华的档，这个价格怎么说呢，生蚝和鲍鱼非常鲜嫩，生腌太辣了，每个烤肉烤海鲜都有专门搭配的酱汁，如果不吃海鲜198档完全够，牛肉没什么特别惊艳的地方，有好几种甚至嚼不烂，最后点了个烤面包冰淇淋，面包苦的，完全不是我想象中的味道，唉，而且等了很久，就这点有点体验不好，但是其他的体验都非常棒，小青龙不算很大，大概一个巴掌那么大吧，比我想象中小，个黑虎差不多，两个人一个烤肉拼盘足矣，厚切牛舌会比薄切好吃，不过298有活动的话应该还会再来,[],2024-05-24 12:02,4.0,"{'口味': '4.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},非常无语的一次体验，就餐区有蟑螂🪳  [薄荷]环境： 刚开始吃就发现墙壁上有一只蟑螂幼虫，从特征上来看应该是德国小蠊的幼虫，让服务员弄走后过了一段时间小哥哥端来一盘车厘子并解释他们有定期消杀，并且可能是昨天才进行过的消杀不够彻底，但是就餐的位置有蟑螂了我都不敢想卫生情况  [服务铃]服务： 服务非常周到，帮烤的同时还会是不是加入一些食材介绍，有问题也响应的很积极 部分食物限量，两人份的卤虾我以为是两盘后来小哥哥说全放一盘里了 抛开蟑螂不说，牛五花还是不错的，冰淇淋也很好吃 请餐厅还是注意饮食卫生和安全吧，,['特级牛五花'],2024-05-25 18:28,1.5,"{'口味': '3.5', '环境': '0.5', '服务': '5.0', '食材': '3.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},肉挺好吃的，就是炭火太热了，两人小桌这个天坐着感觉像烤火盆似的，我就穿了一件都热出了不少汗，然后烤起肉来烟子也有些呛人，这要到夏天还得了 芝士麻辣小龙虾好吃，最喜欢吃榴莲冰淇淋yyds。 【和牛烧肉拼盘】感觉肉质还可以，腌制没赤牧那么重，应该还是偏向吃原味或者自行调味😋里面还有两块鳗鱼，吃起来油脂很丰富，个人不太吃得惯🤥 【盐烤草虾】的话虾子中等大小，店员会帮忙提前剪好，所以烤起来很方便；吃起来口感脆弹，味道就是盐味🤐 【炭烤蛤蜊】不怎么好吃，烤出来的蛤蜊肉也很难完整夹出来，很鸡肋的一道菜🌚其他198限定的肉品基本一样来了一份，都还不错，就是【牛舌】不太喜欢腥气偏重 🍨冰淇淋是八喜的，香草味，很好吃，奶香足，口感细腻，总计点了五六份🤤,"['小鹿家招牌榴莲饼', '厚切和牛舌', '极上牛小排', '和牛坛坛香', '冰淇淋面包']",2024-05-04 12:33,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},之前经常吃9轮，和chi木因为价格相对便宜些，前段时间朋友圈有朋友疯狂安利花见就来试试，真的一口就惊艳到了，所以吃这回事真的是一分钱一分货，而且工作人员都是年轻人，会帮忙烤肉，动作麻利不说，还一个比一个帅而且服务真的非常人性化，小朋友一米以上是收费，因为我们过敏体质，很多东西不能吃，小朋友是在家吃了过来的，没给工作人员看检测报告的时候就答应了不收费，但是我入座之前还是给工作人员看了，因为我想着我要写评论的，免得以后也有人随口说自家娃过敏，工作人员为难。更难得的是，入座后还有工作人员过来询问小朋友的过敏情况，哪些东西不能吃，说是他们会注意，我们告知他们不用管，不用给他上食物，因为他吃了来的。以后肯定会光顾，尽量时间控制在小朋友上学的中午去吧图一角落就是小朋友从开始就在看的平板，期间就喂他吃了几口肉而已,[],2024-05-27 19:06,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},终于吃到了排队长龙的花见小鹿啦 今天特意十一点刚开门的时候就到了还好人不算多 服务员小哥哥都是热情满满会贴心的帮忙烤肉 水果和饮料是自取其余都是点单 除了小龙虾，榴莲冰淇淋和牛肉拼盘是限量的其他菜品随便点敞开吃 肉质很新鲜品质很好搭配上烧肉汁一口下去香气四溢 烤菠萝味道很惊艳推荐,[],2024-06-01 12:03,4.5,"{'口味': '4.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '665ee6e59cd903bf76c03f91'},这次抢到了难得的148的活动，一定要再来体验。门店内经过装修可以容纳更多的人就餐，也不显得拥挤，而且通风良好，只是炉子比较烤人。他们家最大的特点还是服务生的烧烤服务，包括在人多的时候会提示尽量一次点多一些，会加快上菜的速度，其实我觉得只要是加菜，上来的速度还是可以的，只是冰激凌面包比较特别，必须是在最后还能吃的时候才给上，所以连续两次都没吃到。服务生代烤也是按照食材的特点进行，让我们能充分体验美食。,"['和牛坛坛香', '澳洲和牛横膈膜', '和牛雪花一口烧', '和牛横膈膜', '极上和牛上脑', '冠军牛小排']",2024-04-27 22:59,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '食材': '4.5'}"
{'$oid': '665ee6e59cd903bf76c03f91'},【牛肉品质】 高于赤牧和九轮，不管从纹理还是入口，一口就能吃出来区别，同样也高于几乎所有武汉的烤肉自助，武汉好像也没有哪家开到200+的烤肉自助了 【调味】 调味我个人很喜欢，比赤牧更好，觉得赤牧太甜了 【服务】 全程帮烤，小哥没停过手，烤的也很好，确实比我自己强太多了，解放双手的饭吃的麻麻香 种草】 【肥肠】 肥肠没有异味，卤的也很好，稍微烤一烤，带点焦脆的口感和半口油也太棒了，肥肠绝对是惊喜【牛肋条】 奶香充足，汁水丰盈，还不难嚼（主要烤的好），甚至还带着一点点菠萝的酸，很开胃，吃过的牛肋条里第一名 【横膈膜】 肉质不柴，有牛肉味，中间的筋膜比例不错，有一定韧性 【和牛坛坛香】 酱汁是我喜欢的味道，不算太甜，和牛不会过嫩【牛五花】 总体和其他家大差不差，但是细微之处能吃出不止带有油香，还有一种淡淡的奶香，所以我觉得这是代干甘他家的盾因,"['特级牛五花', '和牛坛坛香', '澳洲和牛横膈膜', '冰淇淋面包', '台湾墨鱼肠', '小鹿家招牌榴莲饼', '厚切和牛舌', '杏鲍菇', '极上牛小排']",2024-04-10 18:29,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '食材': '5.0'}"
{'$oid': '66651c6d2395a779b6c46b4f'},[薄荷]环境： 在工艺大楼的路口，蓝色棚子进去，家常菜馆的装修，挺大的，居然还坐满了人 「雪菜烧黄鱼」味道很好，黄鱼很大，全场最佳 「卤虾」挺意外的，还挺好吃，味道不是很重，但口感五香味，虾子也比较大 「避风塘蒜香排骨」份量很多，和闺蜜都没吃完 [服务铃]服务： 老板娘人很好，很热情也很会做生意，长得也漂亮，服务的阿姨们也挺好，家常菜馆阿姨们态度挺好的很少见，点赞,"['雪菜烧黄鱼', '避风塘蒜香排骨']",2024-06-04 20:29,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c6d2395a779b6c46b4f'},落地武汉的第一顿，久闻大名，点了几个菜，一个踩雷的都没有。不过湖北菜感觉有点咸，对我来说稍微重口了一点。很好吃，就是咸了那么一丢丢。「红烧武鲳鱼」终于吃到了武昌鱼，很好吃，我本人不太爱吃鱼，但这道菜好好吃，很鲜香。「筒子骨藕汤」藕汤yyds，藕真的好糯好好吃，喝了好多，泡饭特别好吃。,[],2024-05-31 13:51,4.5,"{'口味': '4.5', '环境': '3.5', '服务': '4.5'}"
{'$oid': '66651c6d2395a779b6c46b4f'},跟随乌啦啦打卡各种美食店，这家连本地人都说我厉害，能找到～哈哈哈。上菜速度很快，整体味道没有我想像中好吃，可能是期望值太高了～然后腰花有一点点血丝，很害怕没熟，但是味道还是可以的，要是再辣一点会更好吃。排骨有点失望呢，炸的太老了～最好吃就是鱼啦。,[],2024-05-31 12:16,4.0,"{'口味': '4.0', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651c6d2395a779b6c46b4f'},江汉路旁边一点点大隐隐于市的馆子，往里走的时候，感觉这一条街都藏龙卧虎 四个硬菜，三个姑娘伢。 其实对蒜香排骨是最不抱期待的菜，因为曾经吃过巨难吃的，有阴影。这次尝了口蒜末觉得香香，来了一口。「避风塘蒜香排骨」一口咬下去表面脆脆但是不腻，糊挂的薄，里面的汁水保留的很好,[],2024-05-31 20:07,4.5,"{'口味': '4.5', '环境': '3.5', '服务': '5.0'}"
{'$oid': '66651c6d2395a779b6c46b4f'},在以前民众乐园的后门，一个巷子里的家常菜馆 [薄荷]环境： 装修很简单，主打的是个明亮宽敞 [服务铃]服务： 服务可以，几个小姐姐都蛮热情的「腊鸭焖藕」推荐必点，藕是我喜欢的粉藕，腊味搭配着藕香的汤味道简直好喝到爆，「鱼籽烧豆腐」口感非常好，好吃,[],2024-05-31 17:51,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651c6d2395a779b6c46b4f'},[服务铃]服务：很热情，刚坐下点菜，人就多起来了，有点嘈杂，讲话听不清 「鱼籽烧豆腐」豆腐还行，我不爱吃鱼籽，男朋友觉得这个菜一般般吧，一锅没怎么吃「姜辣凤爪」鸡爪挺软糯的，也很入味就是空调风太大了，人吹的鸡皮疙瘩都起来了，鸡爪吃着吃着就冷了，建议商家可以搞个小炉子边烧边吃吧「红烧田鸡」田鸡好吃，有一点酸甜的味道，爱吃酸甜口味的选这个不会出错！！！,[],2024-05-30 13:46,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0'}"
{'$oid': '66651c6d2395a779b6c46b4f'},「避风塘蒜香排骨」蒜香排骨整体还挺好吃的排骨炸的微焦了有点难咬避风塘做法加上蒜香是好吃的排骨里面是嫩的 「鱼籽烧豆腐」个人更喜欢吃煎成饼的鱼籽这个鱼籽是散的豆腐很入味软嫩偏辣很下饭 「干煸藕丝」巨巨巨巨爱甜辣脆芝麻很香谁能拒绝 「椒盐玉米」没想到这个玉米也很好吃推荐小朋友喜欢吃玉米的话可以点大朋友也很合适家人都喜欢吃 「酱油花饭」还可以不是很油又很有味道  [薄荷]环境： 巷子边的家常菜馆装修也很家常比较老式里面用餐环境很嘈杂人很多桌之间间隔也小  [服务铃]服务： 忙的不可开交但收银的阿姨还是很尽职一个人点餐结账都忙不过来点餐还会告诉分量提醒够吃了减掉几个菜点评上的团购五一期间也都能正常使用等位人很多我们中桌取号时前面有5桌等了一个小时才到中途还有走掉的号翻台比较慢叫号的系统也不太灵光好几次连续叫的都是同一个号人家都走了还不轮下一个然后就不叫了又继续等很长时间才下一轮叫号不知道是不是因为我们坐在收银台旁边的桌快吃完的时候收银阿姨空下来了些送了一罐可乐给小朋友中途还喊上菜的阿姨给我们鱼籽豆腐架起来烧着后来也没有烧实在太忙了,[],2024-05-03 08:39,4.0,"{'口味': '4.5', '环境': '3.5', '服务': '3.5'}"
{'$oid': '66651c6d2395a779b6c46b4f'},今天和朋友们一起过来尝尝这家的餐馆，从大众点评上面看到的巷子位置比较偏，但是里面的菜品比较丰富，味道鲜美，多汁，很好吃，他们家的肥肠也挺好吃的，他们家的拿手的那个蒜香排骨真的很惊艳，我们四个人都抢着吃的，把它吃完了反正酒足饭饱之后更加抚慰和任性奠定环境很好，很雅致，欢迎大家过来打卡,[],2024-05-01 18:01,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651c6d2395a779b6c46b4f'},「鱼籽烧豆腐」量很大盘子很深满满的都是鱼籽跟豆腐我还吃到了一块嫩滑鱼肉整体不辣好吃「避风塘蒜香排骨」这个蒜香排骨真的好吃吃一口让人停不下来占的料粉很香 来武汉的第一顿饭两个人只点了两份上菜之后发现量真的很大 [薄荷]环境： 店面很大我们来之后等了大约四十分钟吧因为要现场煮午饭点需要排队 [服务铃]服务： 服务很好很耐心,"['避风塘蒜香排骨', '鱼籽烧豆腐']",2024-05-01 13:27,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c6d2395a779b6c46b4f'},很意外的知道这家餐馆在江滩附近挖野菜正好到了饭点就去了这家地方还是很好找的就在芳芳酒楼旁边有个套餐很划算三个菜都没踩雷很好吃土豆牛腩很下饭拌饭特得劲小黄鱼也很大一条饿的时候去真的可以干几碗饭对了他们家老板的态度也很好，很热情。关键是中午不打烊的很适合特种兵已经推荐给了几个朋友都说不错便宜实惠好吃,"['雪菜烧黄鱼', '土豆烧牛腩', '干锅花菜']",2024-04-27 15:26,4.5,"{'口味': '4.5', '环境': '4.0', '服务': '4.5'}"
{'$oid': '66651c6d2395a779b6c46b4f'},[薄荷]环境: 位置位于江汉路步行街附近，在一个拐角胡同里，按导航来还算是比较好找的 [服务铃]服务: 服务不错，老板娘很热情好客，服务人员有随叫随到。 「鱼籽烧豆腐」鱼籽烧豆腐，豆腐和鱼籽都很入味，豆腐偏多，菜码挺大的 「避风塘蒜香排骨」蒜香排骨是避风塘做法，排骨外酥里嫩 「干锅花菜」花菜口味偏淡 在步行街散步后想尝尝湖北菜的可以尝试,['鱼籽烧豆腐'],2024-05-08 09:25,4.0,"{'口味': '4.0', '环境': '3.5', '服务': '4.5'}"
{'$oid': '66651c6d2395a779b6c46b4f'},[薄荷]环境：宽敞整洁  [服务铃]服务：老板娘待客非常友好，下午5点开餐，由于我来的比较早，还让我来屋子里面等着，可以先点菜服务员姐姐也都很和蔼，上菜速度很快  「鱼籽烧豆腐」奔着这道菜而来，来武汉3天，反复对比了多家，最终选择了这里，在预期之内，鱼籽不腥，我很喜欢鱼籽的口感，放的是嫩豆腐，我是吃不来老豆腐的！无敌下饭菜  「干煸刁子鱼」这道菜也是我很想吃的，真的巨推荐，又香又酥，一点也不腻，个人很喜欢，超级好评  「雪菜烧黄鱼」第一次吃辣版本的雪菜烧鱼，酱香味浓郁，没有很辣，我口比较淡，吃这个必须搭配米饭，很下饭  祝老板生意兴隆，下次还来 💗,[],2024-04-14 17:37,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c6d2395a779b6c46b4f'},菜整体都有点偏咸但是价格不贵性价比可以分量很大 味道好吃的就是这个干锅鱼籽烧豆腐鱼籽用的新鲜的完全没有腥味软乎乎的跟豆腐一起酱香十足拌饭一绝 蒜香排骨无功无过雪菜黄鱼咸度还勉强可以接受 其他菜对我来说是真的有点太咸了鱼头、鸡杂因为太咸了只吃出了咸味,[],2024-05-06 14:31,4.0,"{'口味': '3.5', '环境': '3.5', '服务': '5.0'}"
{'$oid': '66651c6d2395a779b6c46b4f'},四点多准备出发过来，一路从江滩晃过来已经六点多了，结果生生排队等了一小时，生意确实不错  [薄荷]环境： 人很对都坐满了，位置还算宽敞  [服务铃]服务： 服务员都很忙但是很热情了  「鱼籽烧豆腐」很大一份鱼籽豆腐，感觉单点也能吃饱了，没有腥味，豆腐也嫩，味道很好 「爆炒腰花」分量很足，腰花切的很大，是大口吃肉的感觉，也没有异味，好吃😋 「苕粉泡菜肉丝」喜欢吃苕粉的一定不能错过，很好吃，很劲道，味道也好 「手撕包菜」普通的包菜～ 总体很推荐,['鱼籽烧豆腐'],2024-04-20 20:06,4.5,"{'口味': '5.0', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651c6d2395a779b6c46b4f'},江汉路好吃的太多了从大众点评上看到这家店，开了五年以上还有当地人推荐tag，就来尝试一下，果然不负所望！真的是开在小胡同里。位置也不难找哦！ 我没有点招牌因为有一些菜已经在其他店吃过了，就点了武昌鱼和藕汤，「筒子骨藕汤」藕汤太好喝了，粉藕软软糯糯的超好吃。「红烧武鲳鱼」武昌鱼比我想象的好吃好多好多，鱼特别嫩，味道也很入味，是酱口的，但是要小心，刺很小的哦 最好是十一点前来，不然就要等一波了。另外，上菜速度有一点慢，不过也可以认为不是预制菜了！也好！,"['筒子骨藕汤', '红烧武鲳鱼']",2024-04-06 13:58,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c6d2395a779b6c46b4f'},3点来的店里一个客人都没有。他们正在愉快的吃工作餐。我进来大喊一声热死了。大姐给我搬来风扇吹。真好。  鱼籽烧豆腐。好吃。不枉我肯子肯子从很远的地方骑车过来吃。  连续吃了三家店的藕丝了。都没觉得特别好吃。可能是和我想象中的脆脆的藕丝不太一样。这个藕丝是有嚼劲的反正我不喜欢。  武汉的交通环境对于骑行的真的是有够差的。,[],2024-06-05 16:08,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '5.0'}"
{'$oid': '66651c6d2395a779b6c46b4f'},这家饭店环境很好，非常干净整洁，食物外形美观，重要的是味道非常棒，色味俱佳，清新爽口，性价比高，菜品很好，而且菜品选择非常多，吃的特别开心，服务也很周到，饭店氛围也很好，有很多的回头客，口碑很好，生意红火，下次还会再来。,[],2024-05-30 20:51,4.5,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c6d2395a779b6c46b4f'},[薄荷]环境：很不错在炎热的夏天，走进店内也不会感觉到闷热  [服务铃]服务： 服务很周到到位，看见我们在填无线网主动告诉我们密码 「雪菜烧黄鱼」是先煎过的肉质吃起来外焦作很不错 套餐分量很足推荐,[],2024-05-29 20:24,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
